,a,b,c,weighted_iron_sum(X),coal_count(Y),Ingots
948,1,0,37,38,4.236111111111111,4.236111111111111
949,1,0,38,39,4.326388888888889,4.326388888888889
950,1,0,39,40,4.416666666666667,4.416666666666667
951,1,0,40,41,4.506944444444445,4.506944444444445
952,1,0,41,42,4.597222222222222,4.597222222222222
953,1,0,42,43,4.6875,4.6875
954,1,1,0,2,1.1111111111111112,1.1111111111111112
955,1,1,1,3,1.2013888888888888,1.2013888888888888
956,1,1,2,4,1.2916666666666667,1.2916666666666667
957,1,1,3,5,1.3819444444444444,1.3819444444444444
958,1,1,4,6,1.4722222222222223,1.4722222222222223
959,1,1,5,7,1.5625,1.5625
960,1,1,6,8,1.6527777777777777,1.6527777777777777
961,1,1,7,9,1.7430555555555556,1.7430555555555556
962,1,1,8,10,1.8333333333333333,1.8333333333333333
963,1,1,9,11,1.9236111111111112,1.9236111111111112
964,1,1,10,12,2.013888888888889,2.013888888888889
965,1,1,11,13,2.1041666666666665,2.1041666666666665
966,1,1,12,14,2.1944444444444446,2.1944444444444446
967,1,1,13,15,2.2847222222222223,2.2847222222222223
968,1,1,14,16,2.375,2.375
969,1,1,15,17,2.4652777777777777,2.4652777777777777
970,1,1,16,18,2.5555555555555554,2.5555555555555554
971,1,1,17,19,2.6458333333333335,2.6458333333333335
972,1,1,18,20,2.736111111111111,2.736111111111111
973,1,1,19,21,2.826388888888889,2.826388888888889
974,1,1,20,22,2.9166666666666665,2.9166666666666665
975,1,1,21,23,3.0069444444444446,3.0069444444444446
976,1,1,22,24,3.0972222222222223,3.0972222222222223
977,1,1,23,25,3.1875,3.1875
978,1,1,24,26,3.2777777777777777,3.2777777777777777
979,1,1,25,27,3.3680555555555554,3.3680555555555554
980,1,1,26,28,3.4583333333333335,3.4583333333333335
981,1,1,27,29,3.548611111111111,3.548611111111111
982,1,1,28,30,3.638888888888889,3.638888888888889
983,1,1,29,31,3.7291666666666665,3.7291666666666665
984,1,1,30,32,3.8194444444444446,3.8194444444444446
985,1,1,31,33,3.9097222222222223,3.9097222222222223
986,1,1,32,34,4.0,4.0
987,1,1,33,35,4.090277777777778,4.090277777777778
988,1,1,34,36,4.180555555555555,4.180555555555555
989,1,1,35,37,4.270833333333333,4.270833333333333
990,1,1,36,38,4.361111111111111,4.361111111111111
991,1,1,37,39,4.451388888888889,4.451388888888889
992,1,1,38,40,4.541666666666667,4.541666666666667
993,1,1,39,41,4.631944444444445,4.631944444444445
994,1,1,40,42,4.722222222222222,4.722222222222222
995,1,1,41,43,4.8125,4.8125
996,1,2,0,3,1.3263888888888888,1.3263888888888888
997,1,2,1,4,1.4166666666666667,1.4166666666666667
998,1,2,2,5,1.5069444444444444,1.5069444444444444
999,1,2,3,6,1.5972222222222223,1.5972222222222223
1000,1,2,4,7,1.6875,1.6875
1001,1,2,5,8,1.7777777777777777,1.7777777777777777
1002,1,2,6,9,1.8680555555555556,1.8680555555555556
1003,1,2,7,10,1.9583333333333333,1.9583333333333333
1004,1,2,8,11,2.048611111111111,2.048611111111111
1005,1,2,9,12,2.138888888888889,2.138888888888889
1006,1,2,10,13,2.2291666666666665,2.2291666666666665
1007,1,2,11,14,2.3194444444444446,2.3194444444444446
1008,1,2,12,15,2.4097222222222223,2.4097222222222223
1009,1,2,13,16,2.5,2.5
1010,1,2,14,17,2.5902777777777777,2.5902777777777777
1011,1,2,15,18,2.6805555555555554,2.6805555555555554
1012,1,2,16,19,2.7708333333333335,2.7708333333333335
1013,1,2,17,20,2.861111111111111,2.861111111111111
1014,1,2,18,21,2.951388888888889,2.951388888888889
1015,1,2,19,22,3.0416666666666665,3.0416666666666665
1016,1,2,20,23,3.1319444444444446,3.1319444444444446
1017,1,2,21,24,3.2222222222222223,3.2222222222222223
1018,1,2,22,25,3.3125,3.3125
1019,1,2,23,26,3.4027777777777777,3.4027777777777777
1020,1,2,24,27,3.4930555555555554,3.4930555555555554
1021,1,2,25,28,3.5833333333333335,3.5833333333333335
1022,1,2,26,29,3.673611111111111,3.673611111111111
1023,1,2,27,30,3.763888888888889,3.763888888888889
1024,1,2,28,31,3.8541666666666665,3.8541666666666665
1025,1,2,29,32,3.9444444444444446,3.9444444444444446
1026,1,2,30,33,4.034722222222222,4.034722222222222
1027,1,2,31,34,4.125,4.125
1028,1,2,32,35,4.215277777777778,4.215277777777778
1029,1,2,33,36,4.305555555555555,4.305555555555555
1030,1,2,34,37,4.395833333333333,4.395833333333333
1031,1,2,35,38,4.486111111111111,4.486111111111111
1032,1,2,36,39,4.576388888888889,4.576388888888889
1033,1,2,37,40,4.666666666666667,4.666666666666667
1034,1,2,38,41,4.756944444444445,4.756944444444445
1035,1,2,39,42,4.847222222222222,4.847222222222222
1036,1,2,40,43,4.9375,4.9375
1037,1,3,0,4,1.5416666666666667,1.5416666666666667
1038,1,3,1,5,1.6319444444444444,1.6319444444444444
1039,1,3,2,6,1.7222222222222223,1.7222222222222223
1040,1,3,3,7,1.8125,1.8125
1041,1,3,4,8,1.9027777777777777,1.9027777777777777
1042,1,3,5,9,1.9930555555555556,1.9930555555555556
1043,1,3,6,10,2.0833333333333335,2.0833333333333335
1044,1,3,7,11,2.173611111111111,2.173611111111111
1045,1,3,8,12,2.263888888888889,2.263888888888889
1046,1,3,9,13,2.3541666666666665,2.3541666666666665
1047,1,3,10,14,2.4444444444444446,2.4444444444444446
1048,1,3,11,15,2.5347222222222223,2.5347222222222223
1049,1,3,12,16,2.625,2.625
1050,1,3,13,17,2.7152777777777777,2.7152777777777777
1051,1,3,14,18,2.8055555555555554,2.8055555555555554
1052,1,3,15,19,2.8958333333333335,2.8958333333333335
1053,1,3,16,20,2.986111111111111,2.986111111111111
1054,1,3,17,21,3.076388888888889,3.076388888888889
1055,1,3,18,22,3.1666666666666665,3.1666666666666665
1056,1,3,19,23,3.2569444444444446,3.2569444444444446
1057,1,3,20,24,3.3472222222222223,3.3472222222222223
1058,1,3,21,25,3.4375,3.4375
1059,1,3,22,26,3.5277777777777777,3.5277777777777777
1060,1,3,23,27,3.6180555555555554,3.6180555555555554
1061,1,3,24,28,3.7083333333333335,3.7083333333333335
1062,1,3,25,29,3.798611111111111,3.798611111111111
1063,1,3,26,30,3.888888888888889,3.888888888888889
1064,1,3,27,31,3.9791666666666665,3.9791666666666665
1065,1,3,28,32,4.069444444444445,4.069444444444445
1066,1,3,29,33,4.159722222222222,4.159722222222222
1067,1,3,30,34,4.25,4.25
1068,1,3,31,35,4.340277777777778,4.340277777777778
1069,1,3,32,36,4.430555555555555,4.430555555555555
1070,1,3,33,37,4.520833333333333,4.520833333333333
1071,1,3,34,38,4.611111111111111,4.611111111111111
1072,1,3,35,39,4.701388888888889,4.701388888888889
1073,1,3,36,40,4.791666666666667,4.791666666666667
1074,1,3,37,41,4.881944444444445,4.881944444444445
1075,1,3,38,42,4.972222222222222,4.972222222222222
1076,1,4,0,5,1.7569444444444444,1.7569444444444444
1077,1,4,1,6,1.8472222222222223,1.8472222222222223
1078,1,4,2,7,1.9375,1.9375
1079,1,4,3,8,2.0277777777777777,2.0277777777777777
1080,1,4,4,9,2.1180555555555554,2.1180555555555554
1081,1,4,5,10,2.2083333333333335,2.2083333333333335
1082,1,4,6,11,2.298611111111111,2.298611111111111
1083,1,4,7,12,2.388888888888889,2.388888888888889
1084,1,4,8,13,2.4791666666666665,2.4791666666666665
1085,1,4,9,14,2.5694444444444446,2.5694444444444446
1086,1,4,10,15,2.6597222222222223,2.6597222222222223
1087,1,4,11,16,2.75,2.75
1088,1,4,12,17,2.8402777777777777,2.8402777777777777
1089,1,4,13,18,2.9305555555555554,2.9305555555555554
1090,1,4,14,19,3.0208333333333335,3.0208333333333335
1091,1,4,15,20,3.111111111111111,3.111111111111111
1092,1,4,16,21,3.201388888888889,3.201388888888889
1093,1,4,17,22,3.2916666666666665,3.2916666666666665
1094,1,4,18,23,3.3819444444444446,3.3819444444444446
1095,1,4,19,24,3.4722222222222223,3.4722222222222223
1096,1,4,20,25,3.5625,3.5625
1097,1,4,21,26,3.6527777777777777,3.6527777777777777
1098,1,4,22,27,3.7430555555555554,3.7430555555555554
1099,1,4,23,28,3.8333333333333335,3.8333333333333335
1100,1,4,24,29,3.923611111111111,3.923611111111111
1101,1,4,25,30,4.013888888888889,4.013888888888889
1102,1,4,26,31,4.104166666666667,4.104166666666667
1103,1,4,27,32,4.194444444444445,4.194444444444445
1104,1,4,28,33,4.284722222222222,4.284722222222222
1105,1,4,29,34,4.375,4.375
1106,1,4,30,35,4.465277777777778,4.465277777777778
1107,1,4,31,36,4.555555555555555,4.555555555555555
1108,1,4,32,37,4.645833333333333,4.645833333333333
1109,1,4,33,38,4.736111111111111,4.736111111111111
1110,1,4,34,39,4.826388888888889,4.826388888888889
1111,1,4,35,40,4.916666666666667,4.916666666666667
1112,1,4,36,41,5.006944444444445,5.006944444444445
1113,1,4,37,42,5.097222222222222,5.097222222222222
1114,1,5,0,6,1.9722222222222223,1.9722222222222223
1115,1,5,1,7,2.0625,2.0625
1116,1,5,2,8,2.1527777777777777,2.1527777777777777
1117,1,5,3,9,2.2430555555555554,2.2430555555555554
1118,1,5,4,10,2.3333333333333335,2.3333333333333335
1119,1,5,5,11,2.423611111111111,2.423611111111111
1120,1,5,6,12,2.513888888888889,2.513888888888889
1121,1,5,7,13,2.6041666666666665,2.6041666666666665
1122,1,5,8,14,2.6944444444444446,2.6944444444444446
1123,1,5,9,15,2.7847222222222223,2.7847222222222223
1124,1,5,10,16,2.875,2.875
1125,1,5,11,17,2.9652777777777777,2.9652777777777777
1126,1,5,12,18,3.0555555555555554,3.0555555555555554
1127,1,5,13,19,3.1458333333333335,3.1458333333333335
1128,1,5,14,20,3.236111111111111,3.236111111111111
1129,1,5,15,21,3.326388888888889,3.326388888888889
1130,1,5,16,22,3.4166666666666665,3.4166666666666665
1131,1,5,17,23,3.5069444444444446,3.5069444444444446
1132,1,5,18,24,3.5972222222222223,3.5972222222222223
1133,1,5,19,25,3.6875,3.6875
1134,1,5,20,26,3.7777777777777777,3.7777777777777777
1135,1,5,21,27,3.8680555555555554,3.8680555555555554
1136,1,5,22,28,3.9583333333333335,3.9583333333333335
1137,1,5,23,29,4.048611111111111,4.048611111111111
1138,1,5,24,30,4.138888888888889,4.138888888888889
1139,1,5,25,31,4.229166666666667,4.229166666666667
1140,1,5,26,32,4.319444444444445,4.319444444444445
1141,1,5,27,33,4.409722222222222,4.409722222222222
1142,1,5,28,34,4.5,4.5
1143,1,5,29,35,4.590277777777778,4.590277777777778
1144,1,5,30,36,4.680555555555555,4.680555555555555
1145,1,5,31,37,4.770833333333333,4.770833333333333
1146,1,5,32,38,4.861111111111111,4.861111111111111
1147,1,5,33,39,4.951388888888889,4.951388888888889
1148,1,5,34,40,5.041666666666667,5.041666666666667
1149,1,5,35,41,5.131944444444445,5.131944444444445
1150,1,5,36,42,5.222222222222222,5.222222222222222
1151,1,6,0,7,2.1875,2.1875
1152,1,6,1,8,2.2777777777777777,2.2777777777777777
1153,1,6,2,9,2.3680555555555554,2.3680555555555554
1154,1,6,3,10,2.4583333333333335,2.4583333333333335
1155,1,6,4,11,2.548611111111111,2.548611111111111
1156,1,6,5,12,2.638888888888889,2.638888888888889
1157,1,6,6,13,2.7291666666666665,2.7291666666666665
1158,1,6,7,14,2.8194444444444446,2.8194444444444446
1159,1,6,8,15,2.9097222222222223,2.9097222222222223
1160,1,6,9,16,3.0,3.0
1161,1,6,10,17,3.0902777777777777,3.0902777777777777
1162,1,6,11,18,3.1805555555555554,3.1805555555555554
1163,1,6,12,19,3.2708333333333335,3.2708333333333335
1164,1,6,13,20,3.361111111111111,3.361111111111111
1165,1,6,14,21,3.451388888888889,3.451388888888889
1166,1,6,15,22,3.5416666666666665,3.5416666666666665
1167,1,6,16,23,3.6319444444444446,3.6319444444444446
1168,1,6,17,24,3.7222222222222223,3.7222222222222223
1169,1,6,18,25,3.8125,3.8125
1170,1,6,19,26,3.9027777777777777,3.9027777777777777
1171,1,6,20,27,3.9930555555555554,3.9930555555555554
1172,1,6,21,28,4.083333333333333,4.083333333333333
1173,1,6,22,29,4.173611111111111,4.173611111111111
1174,1,6,23,30,4.263888888888889,4.263888888888889
1175,1,6,24,31,4.354166666666667,4.354166666666667
1176,1,6,25,32,4.444444444444445,4.444444444444445
1177,1,6,26,33,4.534722222222222,4.534722222222222
1178,1,6,27,34,4.625,4.625
1179,1,6,28,35,4.715277777777778,4.715277777777778
1180,1,6,29,36,4.805555555555555,4.805555555555555
1181,1,6,30,37,4.895833333333333,4.895833333333333
1182,1,6,31,38,4.986111111111111,4.986111111111111
1183,1,6,32,39,5.076388888888889,5.076388888888889
1184,1,6,33,40,5.166666666666667,5.166666666666667
1185,1,6,34,41,5.256944444444445,5.256944444444445
1186,1,6,35,42,5.347222222222222,5.347222222222222
1187,1,7,0,8,2.4027777777777777,2.4027777777777777
1188,1,7,1,9,2.4930555555555554,2.4930555555555554
1189,1,7,2,10,2.5833333333333335,2.5833333333333335
1190,1,7,3,11,2.673611111111111,2.673611111111111
1191,1,7,4,12,2.763888888888889,2.763888888888889
1192,1,7,5,13,2.8541666666666665,2.8541666666666665
1193,1,7,6,14,2.9444444444444446,2.9444444444444446
1194,1,7,7,15,3.0347222222222223,3.0347222222222223
1195,1,7,8,16,3.125,3.125
1196,1,7,9,17,3.2152777777777777,3.2152777777777777
1197,1,7,10,18,3.3055555555555554,3.3055555555555554
1198,1,7,11,19,3.3958333333333335,3.3958333333333335
1199,1,7,12,20,3.486111111111111,3.486111111111111
1200,1,7,13,21,3.576388888888889,3.576388888888889
1201,1,7,14,22,3.6666666666666665,3.6666666666666665
1202,1,7,15,23,3.7569444444444446,3.7569444444444446
1203,1,7,16,24,3.8472222222222223,3.8472222222222223
1204,1,7,17,25,3.9375,3.9375
1205,1,7,18,26,4.027777777777778,4.027777777777778
1206,1,7,19,27,4.118055555555555,4.118055555555555
1207,1,7,20,28,4.208333333333333,4.208333333333333
1208,1,7,21,29,4.298611111111111,4.298611111111111
1209,1,7,22,30,4.388888888888889,4.388888888888889
1210,1,7,23,31,4.479166666666667,4.479166666666667
1211,1,7,24,32,4.569444444444445,4.569444444444445
1212,1,7,25,33,4.659722222222222,4.659722222222222
1213,1,7,26,34,4.75,4.75
1214,1,7,27,35,4.840277777777778,4.840277777777778
1215,1,7,28,36,4.930555555555555,4.930555555555555
1216,1,7,29,37,5.020833333333333,5.020833333333333
1217,1,7,30,38,5.111111111111111,5.111111111111111
1218,1,7,31,39,5.201388888888889,5.201388888888889
1219,1,7,32,40,5.291666666666667,5.291666666666667
1220,1,7,33,41,5.381944444444445,5.381944444444445
1221,1,7,34,42,5.472222222222222,5.472222222222222
1222,1,8,0,9,2.6180555555555554,2.6180555555555554
1223,1,8,1,10,2.7083333333333335,2.7083333333333335
1224,1,8,2,11,2.798611111111111,2.798611111111111
1225,1,8,3,12,2.888888888888889,2.888888888888889
1226,1,8,4,13,2.9791666666666665,2.9791666666666665
1227,1,8,5,14,3.0694444444444446,3.0694444444444446
1228,1,8,6,15,3.1597222222222223,3.1597222222222223
1229,1,8,7,16,3.25,3.25
1230,1,8,8,17,3.3402777777777777,3.3402777777777777
1231,1,8,9,18,3.4305555555555554,3.4305555555555554
1232,1,8,10,19,3.5208333333333335,3.5208333333333335
1233,1,8,11,20,3.611111111111111,3.611111111111111
1234,1,8,12,21,3.701388888888889,3.701388888888889
1235,1,8,13,22,3.7916666666666665,3.7916666666666665
1236,1,8,14,23,3.8819444444444446,3.8819444444444446
1237,1,8,15,24,3.9722222222222223,3.9722222222222223
1238,1,8,16,25,4.0625,4.0625
1239,1,8,17,26,4.152777777777778,4.152777777777778
1240,1,8,18,27,4.243055555555555,4.243055555555555
1241,1,8,19,28,4.333333333333333,4.333333333333333
1242,1,8,20,29,4.423611111111111,4.423611111111111
1243,1,8,21,30,4.513888888888889,4.513888888888889
1244,1,8,22,31,4.604166666666667,4.604166666666667
1245,1,8,23,32,4.694444444444445,4.694444444444445
1246,1,8,24,33,4.784722222222222,4.784722222222222
1247,1,8,25,34,4.875,4.875
1248,1,8,26,35,4.965277777777778,4.965277777777778
1249,1,8,27,36,5.055555555555555,5.055555555555555
1250,1,8,28,37,5.145833333333333,5.145833333333333
1251,1,8,29,38,5.236111111111111,5.236111111111111
1252,1,8,30,39,5.326388888888889,5.326388888888889
1253,1,8,31,40,5.416666666666667,5.416666666666667
1254,1,8,32,41,5.506944444444445,5.506944444444445
1255,1,8,33,42,5.597222222222222,5.597222222222222
1256,1,9,0,10,2.8333333333333335,2.8333333333333335
1257,1,9,1,11,2.923611111111111,2.923611111111111
1258,1,9,2,12,3.013888888888889,3.013888888888889
1259,1,9,3,13,3.1041666666666665,3.1041666666666665
1260,1,9,4,14,3.1944444444444446,3.1944444444444446
1261,1,9,5,15,3.2847222222222223,3.2847222222222223
1262,1,9,6,16,3.375,3.375
1263,1,9,7,17,3.4652777777777777,3.4652777777777777
1264,1,9,8,18,3.5555555555555554,3.5555555555555554
1265,1,9,9,19,3.6458333333333335,3.6458333333333335
1266,1,9,10,20,3.736111111111111,3.736111111111111
1267,1,9,11,21,3.826388888888889,3.826388888888889
1268,1,9,12,22,3.9166666666666665,3.9166666666666665
1269,1,9,13,23,4.006944444444445,4.006944444444445
1270,1,9,14,24,4.097222222222222,4.097222222222222
1271,1,9,15,25,4.1875,4.1875
1272,1,9,16,26,4.277777777777778,4.277777777777778
1273,1,9,17,27,4.368055555555555,4.368055555555555
1274,1,9,18,28,4.458333333333333,4.458333333333333
1275,1,9,19,29,4.548611111111111,4.548611111111111
1276,1,9,20,30,4.638888888888889,4.638888888888889
1277,1,9,21,31,4.729166666666667,4.729166666666667
1278,1,9,22,32,4.819444444444445,4.819444444444445
1279,1,9,23,33,4.909722222222222,4.909722222222222
1280,1,9,24,34,5.0,5.0
1281,1,9,25,35,5.090277777777778,5.090277777777778
1282,1,9,26,36,5.180555555555555,5.180555555555555
1283,1,9,27,37,5.270833333333333,5.270833333333333
1284,1,9,28,38,5.361111111111111,5.361111111111111
1285,1,9,29,39,5.451388888888889,5.451388888888889
1286,1,9,30,40,5.541666666666667,5.541666666666667
1287,1,9,31,41,5.631944444444445,5.631944444444445
1288,1,9,32,42,5.722222222222222,5.722222222222222
1289,1,10,0,11,3.048611111111111,3.048611111111111
1290,1,10,1,12,3.138888888888889,3.138888888888889
1291,1,10,2,13,3.2291666666666665,3.2291666666666665
1292,1,10,3,14,3.3194444444444446,3.3194444444444446
1293,1,10,4,15,3.4097222222222223,3.4097222222222223
1294,1,10,5,16,3.5,3.5
1295,1,10,6,17,3.5902777777777777,3.5902777777777777
1296,1,10,7,18,3.6805555555555554,3.6805555555555554
1297,1,10,8,19,3.7708333333333335,3.7708333333333335
1298,1,10,9,20,3.861111111111111,3.861111111111111
1299,1,10,10,21,3.951388888888889,3.951388888888889
1300,1,10,11,22,4.041666666666667,4.041666666666667
1301,1,10,12,23,4.131944444444445,4.131944444444445
1302,1,10,13,24,4.222222222222222,4.222222222222222
1303,1,10,14,25,4.3125,4.3125
1304,1,10,15,26,4.402777777777778,4.402777777777778
1305,1,10,16,27,4.493055555555555,4.493055555555555
1306,1,10,17,28,4.583333333333333,4.583333333333333
1307,1,10,18,29,4.673611111111111,4.673611111111111
1308,1,10,19,30,4.763888888888889,4.763888888888889
1309,1,10,20,31,4.854166666666667,4.854166666666667
1310,1,10,21,32,4.944444444444445,4.944444444444445
1311,1,10,22,33,5.034722222222222,5.034722222222222
1312,1,10,23,34,5.125,5.125
1313,1,10,24,35,5.215277777777778,5.215277777777778
1314,1,10,25,36,5.305555555555555,5.305555555555555
1315,1,10,26,37,5.395833333333333,5.395833333333333
1316,1,10,27,38,5.486111111111111,5.486111111111111
1317,1,10,28,39,5.576388888888889,5.576388888888889
1318,1,10,29,40,5.666666666666667,5.666666666666667
1319,1,10,30,41,5.756944444444445,5.756944444444445
1320,1,10,31,42,5.847222222222222,5.847222222222222
1321,1,11,0,12,3.263888888888889,3.263888888888889
1322,1,11,1,13,3.3541666666666665,3.3541666666666665
1323,1,11,2,14,3.4444444444444446,3.4444444444444446
1324,1,11,3,15,3.5347222222222223,3.5347222222222223
1325,1,11,4,16,3.625,3.625
1326,1,11,5,17,3.7152777777777777,3.7152777777777777
1327,1,11,6,18,3.8055555555555554,3.8055555555555554
1328,1,11,7,19,3.8958333333333335,3.8958333333333335
1329,1,11,8,20,3.986111111111111,3.986111111111111
1330,1,11,9,21,4.076388888888889,4.076388888888889
1331,1,11,10,22,4.166666666666667,4.166666666666667
1332,1,11,11,23,4.256944444444445,4.256944444444445
1333,1,11,12,24,4.347222222222222,4.347222222222222
1334,1,11,13,25,4.4375,4.4375
1335,1,11,14,26,4.527777777777778,4.527777777777778
1336,1,11,15,27,4.618055555555555,4.618055555555555
1337,1,11,16,28,4.708333333333333,4.708333333333333
1338,1,11,17,29,4.798611111111111,4.798611111111111
1339,1,11,18,30,4.888888888888889,4.888888888888889
1340,1,11,19,31,4.979166666666667,4.979166666666667
1341,1,11,20,32,5.069444444444445,5.069444444444445
1342,1,11,21,33,5.159722222222222,5.159722222222222
1343,1,11,22,34,5.25,5.25
1344,1,11,23,35,5.340277777777778,5.340277777777778
1345,1,11,24,36,5.430555555555555,5.430555555555555
1346,1,11,25,37,5.520833333333333,5.520833333333333
1347,1,11,26,38,5.611111111111111,5.611111111111111
1348,1,11,27,39,5.701388888888889,5.701388888888889
1349,1,11,28,40,5.791666666666667,5.791666666666667
1350,1,11,29,41,5.881944444444445,5.881944444444445
1351,1,11,30,42,5.972222222222222,5.972222222222222
1352,1,12,0,13,3.4791666666666665,3.4791666666666665
1353,1,12,1,14,3.5694444444444446,3.5694444444444446
1354,1,12,2,15,3.6597222222222223,3.6597222222222223
1355,1,12,3,16,3.75,3.75
1356,1,12,4,17,3.8402777777777777,3.8402777777777777
1357,1,12,5,18,3.9305555555555554,3.9305555555555554
1358,1,12,6,19,4.020833333333333,4.020833333333333
1359,1,12,7,20,4.111111111111111,4.111111111111111
1360,1,12,8,21,4.201388888888889,4.201388888888889
1361,1,12,9,22,4.291666666666667,4.291666666666667
1362,1,12,10,23,4.381944444444445,4.381944444444445
1363,1,12,11,24,4.472222222222222,4.472222222222222
1364,1,12,12,25,4.5625,4.5625
1365,1,12,13,26,4.652777777777778,4.652777777777778
1366,1,12,14,27,4.743055555555555,4.743055555555555
1367,1,12,15,28,4.833333333333333,4.833333333333333
1368,1,12,16,29,4.923611111111111,4.923611111111111
1369,1,12,17,30,5.013888888888889,5.013888888888889
1370,1,12,18,31,5.104166666666667,5.104166666666667
1371,1,12,19,32,5.194444444444445,5.194444444444445
1372,1,12,20,33,5.284722222222222,5.284722222222222
1373,1,12,21,34,5.375,5.375
1374,1,12,22,35,5.465277777777778,5.465277777777778
1375,1,12,23,36,5.555555555555555,5.555555555555555
1376,1,12,24,37,5.645833333333333,5.645833333333333
1377,1,12,25,38,5.736111111111111,5.736111111111111
1378,1,12,26,39,5.826388888888889,5.826388888888889
1379,1,12,27,40,5.916666666666667,5.916666666666667
1380,1,12,28,41,6.006944444444445,6.006944444444445
1381,1,13,0,14,3.6944444444444446,3.6944444444444446
1382,1,13,1,15,3.7847222222222223,3.7847222222222223
1383,1,13,2,16,3.875,3.875
1384,1,13,3,17,3.9652777777777777,3.9652777777777777
1385,1,13,4,18,4.055555555555555,4.055555555555555
1386,1,13,5,19,4.145833333333333,4.145833333333333
1387,1,13,6,20,4.236111111111111,4.236111111111111
1388,1,13,7,21,4.326388888888889,4.326388888888889
1389,1,13,8,22,4.416666666666667,4.416666666666667
1390,1,13,9,23,4.506944444444445,4.506944444444445
1391,1,13,10,24,4.597222222222222,4.597222222222222
1392,1,13,11,25,4.6875,4.6875
1393,1,13,12,26,4.777777777777778,4.777777777777778
1394,1,13,13,27,4.868055555555555,4.868055555555555
1395,1,13,14,28,4.958333333333333,4.958333333333333
1396,1,13,15,29,5.048611111111111,5.048611111111111
1397,1,13,16,30,5.138888888888889,5.138888888888889
1398,1,13,17,31,5.229166666666667,5.229166666666667
1399,1,13,18,32,5.319444444444445,5.319444444444445
1400,1,13,19,33,5.409722222222222,5.409722222222222
1401,1,13,20,34,5.5,5.5
1402,1,13,21,35,5.590277777777778,5.590277777777778
1403,1,13,22,36,5.680555555555555,5.680555555555555
1404,1,13,23,37,5.770833333333333,5.770833333333333
1405,1,13,24,38,5.861111111111111,5.861111111111111
1406,1,13,25,39,5.951388888888889,5.951388888888889
1407,1,13,26,40,6.041666666666667,6.041666666666667
1408,1,13,27,41,6.131944444444445,6.131944444444445
1409,1,14,0,15,3.9097222222222223,3.9097222222222223
1410,1,14,1,16,4.0,4.0
1411,1,14,2,17,4.090277777777778,4.090277777777778
1412,1,14,3,18,4.180555555555555,4.180555555555555
1413,1,14,4,19,4.270833333333333,4.270833333333333
1414,1,14,5,20,4.361111111111111,4.361111111111111
1415,1,14,6,21,4.451388888888889,4.451388888888889
1416,1,14,7,22,4.541666666666667,4.541666666666667
1417,1,14,8,23,4.631944444444445,4.631944444444445
1418,1,14,9,24,4.722222222222222,4.722222222222222
1419,1,14,10,25,4.8125,4.8125
1420,1,14,11,26,4.902777777777778,4.902777777777778
1421,1,14,12,27,4.993055555555555,4.993055555555555
1422,1,14,13,28,5.083333333333333,5.083333333333333
1423,1,14,14,29,5.173611111111111,5.173611111111111
1424,1,14,15,30,5.263888888888889,5.263888888888889
1425,1,14,16,31,5.354166666666667,5.354166666666667
1426,1,14,17,32,5.444444444444445,5.444444444444445
1427,1,14,18,33,5.534722222222222,5.534722222222222
1428,1,14,19,34,5.625,5.625
1429,1,14,20,35,5.715277777777778,5.715277777777778
1430,1,14,21,36,5.805555555555555,5.805555555555555
1431,1,14,22,37,5.895833333333333,5.895833333333333
1432,1,14,23,38,5.986111111111111,5.986111111111111
1433,1,14,24,39,6.076388888888889,6.076388888888889
1434,1,14,25,40,6.166666666666667,6.166666666666667
1435,1,14,26,41,6.256944444444445,6.256944444444445
1436,1,15,0,16,4.125,4.125
1437,1,15,1,17,4.215277777777778,4.215277777777778
1438,1,15,2,18,4.305555555555555,4.305555555555555
1439,1,15,3,19,4.395833333333333,4.395833333333333
1440,1,15,4,20,4.486111111111111,4.486111111111111
1441,1,15,5,21,4.576388888888889,4.576388888888889
1442,1,15,6,22,4.666666666666667,4.666666666666667
1443,1,15,7,23,4.756944444444445,4.756944444444445
1444,1,15,8,24,4.847222222222222,4.847222222222222
1445,1,15,9,25,4.9375,4.9375
1446,1,15,10,26,5.027777777777778,5.027777777777778
1447,1,15,11,27,5.118055555555555,5.118055555555555
1448,1,15,12,28,5.208333333333333,5.208333333333333
1449,1,15,13,29,5.298611111111111,5.298611111111111
1450,1,15,14,30,5.388888888888889,5.388888888888889
1451,1,15,15,31,5.479166666666667,5.479166666666667
1452,1,15,16,32,5.569444444444445,5.569444444444445
1453,1,15,17,33,5.659722222222222,5.659722222222222
1454,1,15,18,34,5.75,5.75
1455,1,15,19,35,5.840277777777778,5.840277777777778
1456,1,15,20,36,5.930555555555555,5.930555555555555
1457,1,15,21,37,6.020833333333333,6.020833333333333
1458,1,15,22,38,6.111111111111111,6.111111111111111
1459,1,15,23,39,6.201388888888889,6.201388888888889
1460,1,15,24,40,6.291666666666667,6.291666666666667
1461,1,15,25,41,6.381944444444445,6.381944444444445
1462,1,16,0,17,4.340277777777778,4.340277777777778
1463,1,16,1,18,4.430555555555555,4.430555555555555
1464,1,16,2,19,4.520833333333333,4.520833333333333
1465,1,16,3,20,4.611111111111111,4.611111111111111
1466,1,16,4,21,4.701388888888889,4.701388888888889
1467,1,16,5,22,4.791666666666667,4.791666666666667
1468,1,16,6,23,4.881944444444445,4.881944444444445
